time,temp_ref,temp_old_logger,temp_new_logger,Row,Anomaly_new_log_ref,Anomaly_old_log_ref,Anomaly_new_log_old_log
2023-05-18T02:00:00Z,7.6,7.682,7.498664835584037,431,-0.10133516441596235,0.08200000000000074,-0.1833351644159631
2023-05-18T02:10:00Z,7.6,7.782,7.589456015869381,432,-0.010543984130618966,0.18200000000000038,-0.19254398413061935
2023-05-18T02:20:00Z,7.6,7.481,7.242313267719538,433,-0.35768673228046133,-0.11899999999999977,-0.23868673228046156
2023-05-18T02:30:00Z,7.2,7.381,7.1114671549553705,434,-0.08853284504462966,0.18100000000000005,-0.2695328450446297
2023-05-18T02:40:00Z,7.2,7.381,7.212939650568401,435,0.012939650568401184,0.18100000000000005,-0.16806034943159887
2023-05-18T02:50:00Z,7.2,7.28,7.095445181963839,436,-0.10455481803616085,0.08000000000000007,-0.18455481803616092
2023-05-18T03:00:00Z,7,7.079,6.908522163729302,437,-0.09147783627069828,0.07899999999999974,-0.170477836270698
2023-05-18T03:10:00Z,6.9,7.079,6.9726100556954265,438,0.07261005569542611,0.17899999999999938,-0.10638994430457327
2023-05-18T03:20:00Z,7.1,7.28,7.140840772106508,439,0.040840772106508716,0.1800000000000006,-0.1391592278934919
2023-05-18T03:30:00Z,7.1,7.28,7.071412222476539,440,-0.028587777523460645,0.1800000000000006,-0.20858777752346125
2023-05-18T03:40:00Z,7.1,7.079,6.8844892042420085,441,-0.21551079575799115,-0.020999999999999908,-0.19451079575799124
2023-05-18T03:50:00Z,6.9,6.978,6.766994735637447,442,-0.133005264362553,0.0779999999999994,-0.2110052643625524
2023-05-18T04:00:00Z,6.9,6.877,6.766994735637447,443,-0.133005264362553,-0.023000000000000576,-0.11000526436255242
2023-05-18T04:10:00Z,6.6,6.877,6.593423361562522,444,-0.006576638437477911,0.27700000000000014,-0.28357663843747805
2023-05-18T04:20:00Z,7,6.978,6.732280460822459,445,-0.2677195391775413,-0.02200000000000024,-0.24571953917754108
2023-05-18T04:30:00Z,6.8,6.978,6.860456244754708,446,0.060456244754708344,0.17799999999999994,-0.11754375524529159
2023-05-18T04:40:00Z,6.9,7.079,6.849774929427021,447,-0.050225070572979646,0.17899999999999938,-0.22922507057297903
2023-05-18T04:50:00Z,6.9,7.179,6.956588082703895,448,0.056588082703894926,0.2789999999999999,-0.222411917296105
2023-05-18T05:00:00Z,6.9,7.179,7.034027618829633,449,0.13402761882963254,0.2789999999999999,-0.14497238117036737
2023-05-18T05:10:00Z,6.9,7.28,7.076752880140383,450,0.17675288014038237,0.3799999999999999,-0.20324711985961752
2023-05-18T05:20:00Z,7,7.481,7.210269321736476,451,0.21026932173647594,0.48099999999999987,-0.2707306782635239
2023-05-18T05:30:00Z,7.5,7.582,7.295719844357976,452,-0.2042801556420244,0.08199999999999985,-0.28628015564202425
2023-05-18T05:40:00Z,7.4,7.682,7.413214312962538,453,0.013214312962537278,0.28200000000000003,-0.26878568703746275
2023-05-18T05:50:00Z,7.3,7.782,7.538719768062869,454,0.238719768062869,0.4820000000000002,-0.24328023193713122
2023-05-18T06:00:00Z,7.5,7.882,7.6829175249866495,455,0.18291752498664948,0.3819999999999997,-0.1990824750133502
2023-05-18T06:10:00Z,7.5,8.182,7.971313038834211,456,0.47131303883421083,0.6820000000000004,-0.21068696116578955
2023-05-18T06:20:00Z,7.6,8.581,8.110170138094148,457,0.5101701380941481,0.9809999999999999,-0.47082986190585174
2023-05-18T06:30:00Z,8,8.779,8.409246967269397,458,0.4092469672693966,0.7789999999999999,-0.36975303273060334
2023-05-18T06:40:00Z,8,9.866,9.805828946364535,459,1.8058289463645352,1.8659999999999997,-0.06017105363546449
2023-05-18T06:50:00Z,8.5,10.553,10.195696955825134,460,1.6956969558251345,2.053000000000001,-0.35730304417486636
2023-05-18T07:00:00Z,9.1,11.334,10.687037460898758,461,1.5870374608987579,2.234,-0.6469625391012421
2023-05-18T07:10:00Z,9.8,11.236,10.66033417257954,462,0.8603341725795399,1.436,-0.57566582742046
2023-05-18T07:20:00Z,9,10.846,10.420004577706573,463,1.4200045777065728,1.846,-0.42599542229342724
2023-05-18T07:30:00Z,9.6,10.651,10.177004654001678,464,0.5770046540016782,1.0510000000000002,-0.47399534599832194
2023-05-18T07:40:00Z,9.7,10.846,10.390630960555429,465,0.6906309605554295,1.1460000000000008,-0.4553690394445713
2023-05-18T07:50:00Z,10.2,11.334,10.700389105058363,466,0.500389105058364,1.1340000000000003,-0.6336108949416364
2023-05-18T08:00:00Z,10.7,11.334,10.892652780956738,467,0.1926527809567382,0.6340000000000003,-0.44134721904326213
2023-05-18T08:10:00Z,9.8,11.139,10.411993591210802,468,0.6119935912108012,1.3389999999999986,-0.7270064087891974
2023-05-18T08:20:00Z,11,11.528,11.108949416342412,469,0.10894941634241206,0.5280000000000005,-0.4190505836575884
2023-05-18T08:30:00Z,10.5,11.625,11.226443884946974,470,0.7264438849469741,1.125,-0.3985561150530259
2023-05-18T08:40:00Z,10.6,11.431,10.943389028763256,471,0.34338902876325683,0.8309999999999995,-0.4876109712367427
2023-05-18T08:50:00Z,10.4,11.722,11.327916380560003,472,0.9279163805600028,1.3219999999999992,-0.39408361943999637
2023-05-18T09:00:00Z,10.5,11.431,10.63363088426032,473,0.13363088426032022,0.9309999999999992,-0.797369115739679
2023-05-18T09:10:00Z,11,12.207,11.85931181811246,474,0.8593118181124595,1.2070000000000007,-0.34768818188754125
2023-05-18T09:20:00Z,11.2,11.819,11.389333943694211,475,0.18933394369421208,0.6190000000000015,-0.42966605630578947
2023-05-18T09:30:00Z,10.6,11.625,11.33058670939193,476,0.7305867093919307,1.0250000000000004,-0.29441329060806964
2023-05-18T09:40:00Z,10.6,11.722,11.437399862668803,477,0.8373998626688035,1.1219999999999999,-0.2846001373311964
2023-05-18T09:50:00Z,10.8,11.916,11.335927367055774,478,0.5359273670557734,1.1159999999999997,-0.5800726329442263
2023-05-18T10:00:00Z,11.3,12.11,11.79255359731441,479,0.4925535973144086,0.8099999999999987,-0.3174464026855901
2023-05-18T10:10:00Z,11.1,12.11,11.739147020675972,480,0.6391470206759724,1.0099999999999998,-0.3708529793240274
2023-05-18T10:20:00Z,11.1,12.013,11.616311894407566,481,0.5163118944075666,0.9130000000000003,-0.3966881055924336
2023-05-18T10:30:00Z,11.3,12.304,11.974135957885096,482,0.6741359578850954,1.0039999999999996,-0.32986404211490417
2023-05-18T10:40:00Z,11.1,12.207,11.728465705348285,483,0.6284657053482849,1.107000000000001,-0.47853429465171615
2023-05-18T10:50:00Z,11.8,12.594,12.243839169909208,484,0.44383916990920724,0.7939999999999987,-0.35016083009079146
2023-05-18T11:00:00Z,11.6,12.497,12.19043259327077,485,0.590432593270771,0.8970000000000002,-0.3065674067292292
2023-05-18T11:10:00Z,12.3,13.173,12.836652170595862,486,0.5366521705958611,0.8729999999999993,-0.3363478294041382
2023-05-18T11:20:00Z,12.1,13.558,13.157091630426493,487,1.057091630426493,1.4580000000000002,-0.4009083695735072
2023-05-18T11:30:00Z,12.4,13.654,13.29594872968643,488,0.8959487296864292,1.2539999999999996,-0.3580512703135703
2023-05-18T11:40:00Z,13.1,14.23,13.624399176012815,489,0.5243991760128157,1.1300000000000008,-0.6056008239871851
2023-05-18T11:50:00Z,13.7,14.325,13.667124437323563,490,-0.03287556267643588,0.625,-0.6578755626764359
2023-05-18T12:00:00Z,12.8,13.942,13.336003662165254,491,0.5360036621652533,1.1419999999999995,-0.6059963378347462
2023-05-18T12:10:00Z,13.1,13.846,13.597695887693597,492,0.49769588769359707,0.7460000000000004,-0.24830411230640337
2023-05-18T12:20:00Z,12.8,13.461,12.866025787747006,493,0.06602578774700518,0.6609999999999996,-0.5949742122529944
2023-05-18T12:30:00Z,12.9,14.134,14.016937514305331,494,1.1169375143053308,1.234,-0.11706248569466915
2023-05-18T12:40:00Z,12.9,13.461,13.14106965743496,495,0.24106965743495934,0.5609999999999999,-0.3199303425650406
2023-05-18T12:50:00Z,12.5,13.269,12.927443350881203,496,0.42744335088120344,0.7690000000000001,-0.3415566491187967
2023-05-18T13:00:00Z,12.6,13.461,13.14106965743496,497,0.54106965743496,0.8610000000000007,-0.3199303425650406
2023-05-18T13:10:00Z,13.2,14.325,13.675135423819334,498,0.47513542381933505,1.125,-0.649864576180665
2023-05-18T13:20:00Z,14.1,14.613,14.414816510261694,499,0.31481651026169466,0.5129999999999999,-0.19818348973830524
2023-05-18T13:30:00Z,13.4,14.613,14.404135194934009,500,1.0041351949340083,1.2129999999999992,-0.20886480506599092
2023-05-18T13:40:00Z,13.7,14.613,14.089036392767229,501,0.38903639276722934,0.9130000000000003,-0.5239636072327709
2023-05-18T13:50:00Z,13.6,14.038,13.779278248264283,502,0.17927824826428385,0.4380000000000006,-0.25872175173571677
