 

stn;time;gre000z0;tre200s0;rre150z0;ure200s0;fu3010z0;dkl010z0
BER;202306131630;369;23.9;0.0;38.1;16.2;54
BER;202306131640;143;23.4;0.0;41.1;14.8;41
BER;202306131650;147;23.2;0.0;39.9;10.1;46
BER;202306131700;145;23.2;0.0;39.1;9.7;46
BER;202306131710;147;22.9;0.0;39.4;10.8;50
BER;202306131720;98;22.7;0.0;41.3;12.2;50
BER;202306131730;223;23.3;0.0;37.3;10.4;63
BER;202306131740;222;23.5;0.0;36.8;10.8;49
BER;202306131750;193;23.1;0.0;36.7;10.1;43
BER;202306131800;167;23.0;0.0;37.7;11.9;43
BER;202306131810;139;23.0;0.0;37.1;11.5;42
BER;202306131820;113;22.8;0.0;37.8;9.4;42
BER;202306131830;89;22.6;0.0;37.0;10.1;47
BER;202306131840;66;21.9;0.0;37.7;8.6;46
BER;202306131850;43;21.7;0.0;36.1;9.4;52
BER;202306131900;29;21.5;0.0;35.9;7.9;41
BER;202306131910;17;21.0;0.0;37.2;6.5;31
BER;202306131920;8;20.3;0.0;39.5;6.5;32
BER;202306131930;3;20.0;0.0;41.3;6.1;21
BER;202306131940;0;19.0;0.0;44.0;7.2;16
BER;202306131950;0;19.2;0.0;42.1;7.9;19
BER;202306132000;0;18.8;0.0;42.4;7.6;19
BER;202306132010;0;18.2;0.0;44.0;7.6;21
BER;202306132020;0;18.2;0.0;42.3;7.2;19
BER;202306132030;0;17.9;0.0;42.9;7.9;14
BER;202306132040;0;17.2;0.0;44.3;9.4;15
BER;202306132050;0;17.3;0.0;41.8;9.0;15
BER;202306132100;0;17.5;0.0;39.9;6.1;24
BER;202306132110;0;17.2;0.0;39.3;7.2;22
BER;202306132120;0;16.4;0.0;43.1;8.6;23
BER;202306132130;0;16.2;0.0;43.1;10.1;25
BER;202306132140;0;16.3;0.0;41.7;9.4;27
BER;202306132150;0;16.0;0.0;41.8;10.1;21
BER;202306132200;0;15.9;0.0;42.3;7.6;13
BER;202306132210;0;16.2;0.0;40.1;6.8;18
BER;202306132220;0;15.6;0.0;42.2;6.8;19
BER;202306132230;0;15.2;0.0;43.6;6.5;25
BER;202306132240;0;15.5;0.0;42.0;7.2;24
BER;202306132250;0;15.2;0.0;42.7;6.5;30
BER;202306132300;0;15.3;0.0;42.0;7.2;23
BER;202306132310;0;14.7;0.0;45.4;5.4;356
BER;202306132320;0;14.9;0.0;43.8;6.1;352
BER;202306132330;0;14.1;0.0;47.8;5.4;359
BER;202306132340;0;14.2;0.0;47.3;5.8;9
BER;202306132350;0;14.2;0.0;46.9;5.8;357
BER;202306140000;0;13.8;0.0;49.0;4.0;322
BER;202306140010;0;12.0;0.0;59.1;4.3;298
BER;202306140020;0;12.5;0.0;55.9;4.7;338
BER;202306140030;0;13.1;0.0;51.4;6.5;13
BER;202306140040;0;12.6;0.0;54.1;4.3;6
BER;202306140050;0;12.7;0.0;53.2;4.0;337
BER;202306140100;0;11.9;0.0;57.3;1.8;314
BER;202306140110;0;11.9;0.0;58.5;2.2;305
BER;202306140120;0;11.2;0.0;62.4;3.6;3
BER;202306140130;0;11.4;0.0;60.5;4.7;12
BER;202306140140;0;11.2;0.0;60.0;2.9;53
BER;202306140150;0;9.9;0.0;69.7;1.4;292
BER;202306140200;0;10.8;0.0;62.3;4.3;346
BER;202306140210;0;11.1;0.0;58.4;5.8;6
BER;202306140220;0;10.2;0.0;64.2;6.8;12
BER;202306140230;0;10.4;0.0;62.7;7.2;16
BER;202306140240;0;10.5;0.0;62.7;6.5;13
BER;202306140250;0;10.2;0.0;65.1;5.8;14
BER;202306140300;0;10.4;0.0;63.4;6.1;12
BER;202306140310;0;9.4;0.0;69.7;5.4;16
BER;202306140320;0;8.2;0.0;76.4;3.2;34
BER;202306140330;1;8.7;0.0;74.9;3.2;30
BER;202306140340;4;9.1;0.0;70.4;6.1;22
BER;202306140350;8;8.4;0.0;75.0;5.8;24
BER;202306140400;13;9.1;0.0;70.9;2.5;56
BER;202306140410;19;9.4;0.0;69.1;2.9;33
BER;202306140420;25;9.1;0.0;71.3;2.9;31
BER;202306140430;38;9.4;0.0;70.4;1.4;59
BER;202306140440;94;9.9;0.0;69.7;0.4;122
BER;202306140450;123;10.0;0.0;73.6;0.7;81
BER;202306140500;150;10.6;0.0;72.8;1.8;6
BER;202306140510;177;11.6;0.0;66.4;1.1;36
BER;202306140520;206;12.1;0.0;65.4;1.8;38
BER;202306140530;235;12.6;0.0;58.8;1.1;42
BER;202306140540;264;13.3;0.0;57.2;0.4;51
BER;202306140550;293;14.2;0.0;61.9;0.4;110
BER;202306140600;323;14.4;0.0;57.2;1.1;70
BER;202306140610;353;15.1;0.0;51.1;2.2;358
BER;202306140620;383;15.7;0.0;52.3;4.7;350
BER;202306140630;415;16.4;0.0;50.1;3.6;349
BER;202306140640;447;16.7;0.0;46.0;5.4;22
BER;202306140650;478;17.0;0.0;42.9;6.1;41
BER;202306140700;508;17.2;0.0;42.4;11.2;27
BER;202306140710;538;17.5;0.0;42.7;12.2;45
BER;202306140720;567;17.6;0.0;42.8;13.3;54
BER;202306140730;597;18.3;0.0;45.5;10.4;44
BER;202306140740;626;18.4;0.0;39.6;12.6;19
BER;202306140750;654;19.0;0.0;40.1;9.4;19
BER;202306140800;682;18.9;0.0;35.5;12.2;13
BER;202306140810;709;19.6;0.0;38.5;10.1;25
BER;202306140820;733;19.9;0.0;39.2;9.0;20
BER;202306140830;756;19.8;0.0;36.6;13.0;11
BER;202306140840;778;20.2;0.0;37.2;10.8;30
BER;202306140850;800;20.7;0.0;38.6;10.1;38
BER;202306140900;820;20.8;0.0;36.4;10.1;15
BER;202306140910;839;20.9;0.0;36.1;10.4;19
BER;202306140920;856;20.9;0.0;33.9;13.3;5
BER;202306140930;873;21.3;0.0;35.0;14.4;27
BER;202306140940;889;22.0;0.0;35.8;15.1;31
BER;202306140950;906;22.3;0.0;35.8;12.2;43
BER;202306141000;919;22.0;0.0;32.2;18.4;21
BER;202306141010;929;22.2;0.0;31.5;15.8;22
BER;202306141020;944;22.4;0.0;32.0;14.4;37
BER;202306141030;956;23.4;0.0;33.9;16.2;15
BER;202306141040;964;22.7;0.0;31.5;14.4;34
BER;202306141050;972;23.8;0.0;29.0;13.0;34
BER;202306141100;976;24.2;0.0;30.3;16.6;19
BER;202306141110;980;23.4;0.0;28.2;17.3;11
BER;202306141120;983;23.1;0.0;28.3;17.3;12
BER;202306141130;982;24.4;0.0;28.7;14.0;355
BER;202306141140;983;24.5;0.0;27.2;17.3;5
BER;202306141150;985;24.1;0.0;28.0;15.5;21
BER;202306141200;980;24.3;0.0;25.8;16.9;17
BER;202306141210;978;24.4;0.0;25.2;15.8;33
BER;202306141220;972;24.5;0.0;26.2;16.9;39
BER;202306141230;968;24.6;0.0;25.1;15.8;26
BER;202306141240;961;25.0;0.0;29.1;16.2;13
BER;202306141250;952;24.6;0.0;24.1;20.5;7
BER;202306141300;944;24.7;0.0;26.4;14.4;45
BER;202306141310;926;24.6;0.0;24.1;13.0;43
BER;202306141320;917;24.5;0.0;22.8;15.5;34
BER;202306141330;900;25.5;0.0;24.3;16.9;26
BER;202306141340;883;25.5;0.0;23.0;14.8;27
BER;202306141350;868;25.5;0.0;23.4;14.4;26
BER;202306141400;849;25.3;0.0;22.9;15.5;52
BER;202306141410;824;25.1;0.0;21.8;12.6;64
BER;202306141420;800;24.7;0.0;25.0;14.4;22
BER;202306141430;779;25.9;0.0;23.8;14.4;20
BER;202306141440;755;25.2;0.0;21.7;16.9;28
BER;202306141450;734;24.7;0.0;21.8;14.8;28
BER;202306141500;707;25.6;0.0;22.3;14.4;15
BER;202306141510;679;25.1;0.0;21.1;13.7;24
BER;202306141520;650;24.8;0.0;21.5;9.7;56
BER;202306141530;620;24.9;0.0;23.9;11.9;68
BER;202306141540;595;25.1;0.0;24.3;15.1;44
BER;202306141550;568;24.8;0.0;24.3;13.3;39
BER;202306141600;537;25.1;0.0;26.4;11.9;64
BER;202306141610;503;24.7;0.0;26.2;10.8;66
BER;202306141620;471;24.7;0.0;25.2;11.2;76
BER;202306141630;440;24.5;0.0;25.9;13.7;43
BER;202306141640;408;24.5;0.0;30.3;10.4;65
BER;202306141650;376;24.6;0.0;27.6;10.8;53
BER;202306141700;346;24.4;0.0;28.2;10.4;52
BER;202306141710;252;23.8;0.0;28.8;12.2;32
BER;202306141720;161;23.8;0.0;28.5;10.8;36
BER;202306141730;238;24.2;0.0;29.0;7.9;57
BER;202306141740;225;23.9;0.0;32.0;6.1;21
BER;202306141750;218;23.7;0.0;33.2;10.8;6
BER;202306141800;190;23.5;0.0;33.4;14.4;2
BER;202306141810;145;23.1;0.0;36.2;11.9;360
BER;202306141820;112;22.9;0.0;34.7;11.9;16
BER;202306141830;88;22.1;0.0;38.2;10.4;16
BER;202306141840;65;22.4;0.0;36.4;8.3;24
BER;202306141850;47;21.6;0.0;39.7;8.3;26
BER;202306141900;33;20.9;0.0;41.8;6.1;37
BER;202306141910;19;21.4;0.0;39.8;5.8;35
BER;202306141920;8;21.0;0.0;41.1;5.0;51
BER;202306141930;3;20.6;0.0;42.5;5.8;49
BER;202306141940;1;19.8;0.0;46.1;4.0;43
BER;202306141950;0;19.0;0.0;49.3;4.3;38
BER;202306142000;0;18.6;0.0;50.1;5.0;31
BER;202306142010;0;18.0;0.0;51.9;5.4;23
BER;202306142020;0;17.6;0.0;53.7;5.0;35
BER;202306142030;0;17.0;0.0;55.4;5.4;30
BER;202306142040;0;17.2;0.0;53.7;5.8;22
BER;202306142050;0;16.3;0.0;58.6;6.5;18
BER;202306142100;0;16.6;0.0;57.7;6.5;12
BER;202306142110;0;15.7;0.0;61.3;7.2;15
BER;202306142120;0;15.6;0.0;60.9;6.8;15
BER;202306142130;0;15.7;0.0;60.0;7.2;20
BER;202306142140;0;15.3;0.0;61.9;7.6;17
BER;202306142150;0;14.8;0.0;64.2;7.6;18
BER;202306142200;0;14.8;0.0;64.6;7.2;21
BER;202306142210;0;14.9;0.0;63.5;8.6;29
BER;202306142220;0;15.1;0.0;62.3;8.3;27
BER;202306142230;0;14.6;0.0;64.9;6.8;17
BER;202306142240;0;14.9;0.0;63.0;5.0;38
BER;202306142250;0;15.1;0.0;61.7;1.4;336
BER;202306142300;0;13.3;0.0;71.8;2.2;330
BER;202306142310;0;12.9;0.0;74.3;2.5;342
BER;202306142320;0;13.5;0.0;69.7;3.6;360
BER;202306142330;0;13.7;0.0;68.7;4.3;5
BER;202306142340;0;14.2;0.0;66.3;5.0;19
BER;202306142350;0;12.6;0.0;73.8;5.4;8
BER;202306150000;0;13.0;0.0;71.2;3.2;11
BER;202306150010;0;13.0;0.0;71.0;1.4;345
BER;202306150020;0;12.5;0.0;73.3;0.7;258
BER;202306150030;0;13.1;0.0;71.6;2.2;106
BER;202306150040;0;11.6;0.0;79.6;1.1;121
BER;202306150050;0;12.6;0.0;74.5;1.4;306
BER;202306150100;0;12.9;0.0;71.6;0.7;228
BER;202306150110;0;12.8;0.0;73.2;0.4;177
BER;202306150120;0;13.2;0.0;71.0;1.8;133
BER;202306150130;0;12.4;0.0;74.4;2.2;159
BER;202306150140;0;12.2;0.0;75.8;1.1;179
BER;202306150150;0;11.7;0.0;78.3;1.4;173
BER;202306150200;0;11.8;0.0;78.6;2.2;148
BER;202306150210;0;12.1;0.0;77.6;1.1;164
BER;202306150220;0;11.6;0.0;80.0;2.5;216
BER;202306150230;0;11.5;0.0;80.1;1.1;175
BER;202306150240;0;10.9;0.0;82.7;0.7;202
BER;202306150250;0;11.3;0.0;81.1;1.8;241
BER;202306150300;0;11.3;0.0;80.3;2.9;222
BER;202306150310;0;11.5;0.0;79.1;2.5;169
BER;202306150320;0;11.5;0.0;78.1;2.2;166
BER;202306150330;1;11.8;0.0;76.0;2.5;170
BER;202306150340;3;10.4;0.0;84.7;1.4;202
BER;202306150350;8;10.0;0.0;84.9;3.2;216
BER;202306150400;13;10.5;0.0;82.5;2.5;223
BER;202306150410;20;10.4;0.0;85.5;1.8;258
BER;202306150420;26;10.2;0.0;86.4;0.7;189
BER;202306150430;40;11.3;0.0;82.2;0.7;144
BER;202306150440;86;11.5;0.0;83.0;1.1;123
BER;202306150450;112;11.3;0.0;83.2;1.1;31
BER;202306150500;137;12.1;0.0;82.8;0.0;0
BER;202306150510;163;12.6;0.0;81.6;0.4;263
BER;202306150520;191;13.0;0.0;79.3;0.0;0
BER;202306150530;220;13.3;0.0;76.1;0.4;1
BER;202306150540;248;13.8;0.0;73.0;0.0;0
BER;202306150550;277;14.1;0.0;72.8;0.0;0
BER;202306150600;305;14.8;0.0;72.3;0.0;0
BER;202306150610;334;14.9;0.0;69.4;0.7;312
BER;202306150620;364;15.9;0.0;65.3;0.4;103
BER;202306150630;394;16.5;0.0;55.9;4.0;175
BER;202306150640;424;16.6;0.0;57.1;2.2;150
BER;202306150650;453;17.0;0.0;56.5;1.8;153
BER;202306150700;483;17.9;0.0;54.0;2.9;182
BER;202306150710;512;17.8;0.0;54.3;2.5;124
BER;202306150720;540;17.8;0.0;52.5;2.2;192
BER;202306150730;568;19.1;0.0;53.7;2.9;271
BER;202306150740;597;18.9;0.0;49.9;3.6;142
BER;202306150750;623;19.0;0.0;49.1;4.3;156
BER;202306150800;648;19.5;0.0;48.8;4.7;210
BER;202306150810;672;19.4;0.0;49.3;3.6;232
BER;202306150820;695;20.1;0.0;48.3;2.5;299
BER;202306150830;716;20.1;0.0;46.3;2.9;314
BER;202306150840;742;21.2;0.0;46.3;4.3;9
BER;202306150850;767;21.1;0.0;44.4;2.5;75
BER;202306150900;785;21.4;0.0;42.7;7.9;345
BER;202306150910;806;22.0;0.0;41.5;5.4;329
BER;202306150920;825;21.4;0.0;39.8;6.8;348
BER;202306150930;846;21.7;0.0;42.3;7.9;354
BER;202306150940;860;21.4;0.0;41.9;7.2;286
BER;202306150950;873;21.8;0.0;42.8;6.1;287
BER;202306151000;887;22.2;0.0;43.7;7.2;271
BER;202306151010;900;22.5;0.0;40.5;6.8;257
BER;202306151020;914;21.8;0.0;38.9;5.4;305
BER;202306151030;928;21.9;0.0;37.9;2.9;285
BER;202306151040;943;23.0;0.0;39.7;2.9;93
BER;202306151050;943;22.7;0.0;36.5;7.9;45
BER;202306151100;951;23.4;0.0;37.2;9.0;39
BER;202306151110;975;23.3;0.0;35.2;7.9;96
BER;202306151120;997;23.3;0.0;34.7;7.6;50
BER;202306151130;741;22.8;0.0;37.1;5.8;339
BER;202306151140;987;24.3;0.0;37.5;6.8;346
BER;202306151150;882;23.0;0.0;34.0;6.1;243
BER;202306151200;1013;24.0;0.0;36.3;6.5;204
BER;202306151210;1005;25.0;0.0;34.2;12.2;249
BER;202306151220;946;23.8;0.0;31.5;7.9;215
BER;202306151230;984;24.3;0.0;31.4;5.8;292
BER;202306151240;988;24.3;0.0;30.2;11.9;242
BER;202306151250;1010;25.4;0.0;32.3;6.5;325
BER;202306151300;1023;25.6;0.0;30.3;9.0;304
BER;202306151310;910;25.5;0.0;33.2;11.5;319
BER;202306151320;858;25.1;0.0;33.3;10.1;340
BER;202306151330;950;25.4;0.0;31.3;11.9;294
BER;202306151340;977;25.4;0.0;32.8;9.7;264
BER;202306151350;926;25.0;0.0;29.0;8.6;296
BER;202306151400;896;25.4;0.0;28.5;16.2;325
BER;202306151410;853;24.9;0.0;26.7;7.2;338
BER;202306151420;860;25.1;0.0;30.5;4.3;40
BER;202306151430;876;26.4;0.0;30.1;7.9;329
BER;202306151440;853;25.8;0.0;27.4;8.6;324
BER;202306151450;551;25.0;0.0;29.0;11.5;308
BER;202306151500;573;25.4;0.0;32.3;9.0;4
BER;202306151510;533;24.9;0.0;34.5;9.4;356
BER;202306151520;619;25.1;0.0;36.2;8.3;357
BER;202306151530;508;24.5;0.0;33.7;7.6;9
BER;202306151540;332;24.4;0.0;35.4;9.4;345
BER;202306151550;586;24.4;0.0;33.9;10.8;11
BER;202306151600;347;24.0;0.0;35.0;9.4;324
BER;202306151610;216;23.9;0.0;31.4;10.8;339
BER;202306151620;218;23.7;0.0;32.6;9.4;329
BER;202306151630;363;23.9;0.0;37.0;9.7;330
BER;202306151640;103;23.2;0.0;36.3;9.0;356
BER;202306151650;95;22.8;0.0;37.1;6.8;344
BER;202306151700;121;22.4;0.0;40.3;7.2;27
BER;202306151710;225;23.1;0.0;39.8;5.8;25
BER;202306151720;143;22.3;0.0;42.9;5.0;27
BER;202306151730;202;22.7;0.0;42.0;4.0;28
BER;202306151740;208;22.8;0.0;39.4;4.0;30
BER;202306151750;172;23.0;0.0;38.8;4.0;28
BER;202306151800;153;22.9;0.0;37.5;4.7;32
BER;202306151810;120;22.8;0.0;39.0;4.3;27
BER;202306151820;114;22.1;0.0;46.1;3.2;23
BER;202306151830;77;22.0;0.0;45.5;3.6;27
BER;202306151840;56;21.4;0.0;46.1;3.6;27
BER;202306151850;46;20.0;0.0;53.4;5.8;20
BER;202306151900;24;20.4;0.0;48.6;5.4;7
BER;202306151910;14;20.6;0.0;45.5;4.7;27
BER;202306151920;9;18.9;0.0;54.6;4.3;53
BER;202306151930;4;18.7;0.0;54.6;4.3;47
BER;202306151940;1;19.0;0.0;50.8;4.7;35
BER;202306151950;0;17.2;0.0;61.4;3.6;29
BER;202306152000;0;18.1;0.0;52.9;4.0;32
BER;202306152010;0;17.3;0.0;57.9;4.7;12
BER;202306152020;0;18.1;0.0;50.9;5.4;11
BER;202306152030;0;17.5;0.0;52.6;4.7;17
BER;202306152040;0;17.5;0.0;52.0;4.7;21
BER;202306152050;0;16.9;0.0;55.5;5.0;43
BER;202306152100;0;15.6;0.0;64.5;4.0;38
BER;202306152110;0;17.0;0.0;56.7;2.5;337
BER;202306152120;0;16.9;0.0;57.8;1.1;277
BER;202306152130;0;16.5;0.0;61.8;1.8;306
BER;202306152140;0;16.9;0.0;59.7;0.0;0
BER;202306152150;0;16.5;0.0;61.6;0.7;20
BER;202306152200;0;17.2;0.0;56.8;0.0;0
BER;202306152210;0;15.8;0.0;65.2;0.0;0
BER;202306152220;0;15.6;0.0;65.3;0.4;44
BER;202306152230;0;16.0;0.0;61.8;2.2;182
BER;202306152240;0;16.1;0.0;62.4;2.5;154
BER;202306152250;0;16.0;0.0;63.1;1.8;168
BER;202306152300;0;15.5;0.0;64.6;3.6;180
BER;202306152310;0;15.1;0.0;67.2;2.9;188
BER;202306152320;0;14.1;0.0;73.6;1.1;210
BER;202306152330;0;14.8;0.0;68.8;1.4;174
BER;202306152340;0;14.6;0.0;69.1;1.8;178
BER;202306152350;0;13.3;0.0;77.6;2.9;235
BER;202306160000;0;13.0;0.0;77.7;4.0;228
BER;202306160010;0;13.6;0.0;74.6;4.3;219
BER;202306160020;0;13.8;0.0;74.0;2.9;202
BER;202306160030;0;13.2;0.0;76.2;2.9;207
BER;202306160040;0;13.4;0.0;75.0;2.5;215
BER;202306160050;0;13.6;0.0;74.4;1.4;123
BER;202306160100;0;13.2;0.0;76.6;3.6;177
BER;202306160110;0;12.8;0.0;77.8;2.9;202
BER;202306160120;0;13.0;0.0;76.4;4.3;184
BER;202306160130;0;13.1;0.0;76.7;2.2;186
BER;202306160140;0;12.9;0.0;78.4;1.4;223
BER;202306160150;0;12.4;0.0;79.9;2.9;224
BER;202306160200;0;12.6;0.0;78.6;2.2;208
BER;202306160210;0;12.2;0.0;79.7;3.6;204
BER;202306160220;0;12.4;0.0;79.4;2.5;204
BER;202306160230;0;12.3;0.0;79.6;0.7;244
BER;202306160240;0;12.0;0.0;81.7;0.7;274
BER;202306160250;0;11.7;0.0;82.2;0.4;332
BER;202306160300;0;11.2;0.0;85.2;0.0;0
BER;202306160310;0;11.6;0.0;83.3;4.7;17
BER;202306160320;0;11.1;0.0;84.5;4.3;2
BER;202306160330;1;11.8;0.0;82.0;1.8;303
BER;202306160340;4;11.0;0.0;85.6;1.4;170
BER;202306160350;7;11.1;0.0;85.5;1.8;199
BER;202306160400;12;11.7;0.0;82.3;0.4;250
BER;202306160410;18;10.8;0.0;86.3;1.8;202
BER;202306160420;25;10.9;0.0;85.7;1.8;188
BER;202306160430;32;11.1;0.0;85.2;1.1;207
BER;202306160440;39;11.0;0.0;87.1;0.7;236
BER;202306160450;47;11.3;0.0;87.3;2.2;245
BER;202306160500;50;11.9;0.0;82.7;1.8;230
BER;202306160510;55;11.5;0.0;87.1;4.0;222
BER;202306160520;68;12.1;0.0;83.5;1.8;220
BER;202306160530;143;12.6;0.0;85.6;0.7;266
BER;202306160540;172;13.0;0.0;81.3;0.4;254
BER;202306160550;121;13.4;0.0;82.0;2.9;195
BER;202306160600;264;14.1;0.0;76.7;0.4;157
BER;202306160610;322;14.9;0.0;70.3;2.5;199
BER;202306160620;351;14.8;0.0;73.7;3.6;236
BER;202306160630;376;15.8;0.0;71.8;3.2;218
BER;202306160640;420;17.3;0.0;61.5;6.5;195
BER;202306160650;441;17.1;0.0;58.2;6.8;167
BER;202306160700;459;17.5;0.0;58.8;5.8;194
BER;202306160710;349;17.5;0.0;57.7;5.8;206
BER;202306160720;362;17.8;0.0;55.7;3.2;167
BER;202306160730;350;18.3;0.0;56.1;2.9;161
BER;202306160740;489;19.1;0.0;52.0;3.6;168
BER;202306160750;380;18.7;0.0;51.5;5.0;205
BER;202306160800;573;19.3;0.0;46.4;4.0;225
BER;202306160810;668;20.1;0.0;47.4;2.5;252
BER;202306160820;690;20.3;0.0;43.1;3.2;203
BER;202306160830;710;20.5;0.0;40.8;4.7;191
BER;202306160840;734;21.4;0.0;46.0;2.5;144
BER;202306160850;754;21.5;0.0;45.6;4.0;121
BER;202306160900;778;22.5;0.0;45.0;4.0;108
BER;202306160910;800;22.3;0.0;42.5;3.6;71
BER;202306160920;822;21.7;0.0;40.8;5.0;72
BER;202306160930;839;22.3;0.0;40.5;3.6;101
BER;202306160940;851;22.4;0.0;39.0;2.9;68
BER;202306160950;754;23.2;0.0;35.8;6.5;37
BER;202306161000;535;22.1;0.0;35.9;6.5;356
BER;202306161010;707;22.4;0.0;36.0;4.7;320
BER;202306161020;699;23.0;0.0;31.1;7.6;313
BER;202306161030;801;23.1;0.0;32.0;7.2;346
BER;202306161040;782;23.1;0.0;35.3;7.9;240
BER;202306161050;355;23.1;0.0;36.6;5.4;242
BER;202306161100;244;22.4;0.0;35.7;9.0;293
BER;202306161110;702;24.3;0.0;35.6;6.8;308
BER;202306161120;984;23.8;0.0;36.0;4.3;111
BER;202306161130;553;22.9;0.0;33.9;7.6;69
BER;202306161140;475;23.6;0.0;35.1;6.1;105
BER;202306161150;599;23.6;0.0;32.6;7.9;31
BER;202306161200;900;24.2;0.0;33.5;10.1;26
BER;202306161210;365;23.1;0.0;35.0;5.8;36
BER;202306161220;1021;25.2;0.0;31.7;10.8;315
BER;202306161230;1013;24.6;0.0;28.6;5.8;314
BER;202306161240;1008;24.3;0.0;32.4;7.6;346
BER;202306161250;659;23.8;0.0;34.7;5.0;356
BER;202306161300;787;24.8;0.0;34.5;10.8;26
BER;202306161310;1000;24.3;0.0;31.9;10.1;2
BER;202306161320;414;23.9;0.0;32.9;9.7;11
BER;202306161330;280;23.7;0.0;35.6;5.8;333
BER;202306161340;872;26.2;0.0;31.3;9.4;2
BER;202306161350;343;24.0;0.0;37.0;9.7;52
BER;202306161400;196;23.3;0.0;33.5;8.6;36
BER;202306161410;222;23.8;0.0;34.4;7.2;12
BER;202306161420;563;24.4;0.0;28.5;6.5;356
BER;202306161430;813;24.7;0.0;28.0;7.9;316
BER;202306161440;772;25.5;0.0;33.1;5.0;358
BER;202306161450;529;24.3;0.0;27.3;7.2;61
BER;202306161500;339;24.6;0.0;28.0;8.3;337
BER;202306161510;441;24.5;0.0;27.6;9.0;342
BER;202306161520;223;24.0;0.0;30.1;12.6;334
BER;202306161530;399;25.4;0.0;34.1;5.0;354
BER;202306161540;425;24.3;0.0;26.1;2.9;51
BER;202306161550;418;24.3;0.0;27.9;2.2;271
BER;202306161600;541;25.1;0.0;28.5;4.0;313
BER;202306161610;521;25.1;0.0;26.3;8.3;340
BER;202306161620;505;24.8;0.0;27.4;6.8;346
BER;202306161630;206;24.3;0.0;29.3;7.2;334
BER;202306161640;418;24.6;0.0;28.9;5.4;24
BER;202306161650;413;24.8;0.0;29.0;4.7;339
BER;202306161700;354;24.5;0.0;29.3;5.4;23
BER;202306161710;333;24.7;0.0;28.8;9.7;17
BER;202306161720;235;24.0;0.0;28.7;9.4;25
BER;202306161730;103;23.1;0.0;33.8;6.5;45
BER;202306161740;131;23.8;0.0;29.6;5.0;44
BER;202306161750;87;23.0;0.0;33.3;6.1;52
BER;202306161800;80;23.2;0.0;33.0;6.8;47
BER;202306161810;62;22.6;0.0;36.7;6.5;49
BER;202306161820;48;22.6;0.0;36.0;4.0;42
BER;202306161830;41;22.0;0.0;39.2;4.0;48
BER;202306161840;47;21.8;0.0;39.9;4.7;50
BER;202306161850;38;21.7;0.0;39.7;3.6;59
BER;202306161900;23;20.7;0.0;44.9;4.0;67
BER;202306161910;13;18.6;0.0;54.2;2.9;40
BER;202306161920;7;19.9;0.0;45.8;4.7;39
BER;202306161930;2;19.4;0.0;45.5;4.0;38
BER;202306161940;0;19.8;0.0;45.6;5.8;17
BER;202306161950;0;19.0;0.0;47.3;4.7;37
BER;202306162000;0;17.4;0.0;58.1;3.6;41
BER;202306162010;0;18.3;0.0;53.0;3.2;28
BER;202306162020;0;18.8;0.0;49.6;0.4;54
BER;202306162030;0;17.7;0.0;54.7;1.1;93
BER;202306162040;0;17.9;0.0;54.4;1.1;0
BER;202306162050;0;17.4;0.0;56.2;0.4;77
BER;202306162100;0;16.8;0.0;59.1;2.5;9
BER;202306162110;0;16.9;0.0;58.8;1.1;47
BER;202306162120;0;16.0;0.0;63.1;1.8;102
BER;202306162130;0;16.4;0.0;61.4;2.5;337
BER;202306162140;0;16.2;0.0;60.7;1.1;13
BER;202306162150;0;15.9;0.0;63.8;2.2;140
BER;202306162200;0;16.7;0.0;58.1;2.5;127
BER;202306162210;0;15.5;0.0;64.5;1.8;168
BER;202306162220;0;15.3;0.0;64.7;2.5;161
BER;202306162230;0;14.7;0.0;67.1;1.4;178
BER;202306162240;0;14.8;0.0;66.9;2.2;143
BER;202306162250;0;14.3;0.0;66.9;3.2;179
BER;202306162300;0;15.4;0.0;64.2;2.5;222
BER;202306162310;0;15.1;0.0;63.2;1.8;184
BER;202306162320;0;15.0;0.0;64.3;1.4;181
BER;202306162330;0;14.0;0.0;68.1;0.4;161
BER;202306162340;0;14.0;0.0;68.2;0.4;179
BER;202306162350;0;14.1;0.0;67.7;1.8;226
BER;202306170000;0;13.7;0.0;72.3;3.2;235
BER;202306170010;0;13.7;0.0;71.6;1.8;181
BER;202306170020;0;13.9;0.0;71.0;2.2;206
BER;202306170030;0;13.8;0.0;71.8;4.7;207
BER;202306170040;0;12.7;0.0;77.3;2.2;200
BER;202306170050;0;13.7;0.0;70.0;4.3;156
BER;202306170100;0;12.5;0.0;78.1;3.2;179
BER;202306170110;0;13.1;0.0;72.4;0.0;0
BER;202306170120;0;12.7;0.0;75.5;0.0;0
BER;202306170130;0;13.2;0.0;74.5;1.4;213
BER;202306170140;0;13.7;0.0;70.4;0.7;138
BER;202306170150;0;12.9;0.0;77.0;2.5;179
BER;202306170200;0;12.7;0.0;76.2;1.8;211
BER;202306170210;0;12.0;0.0;82.4;1.8;319
BER;202306170220;0;11.2;0.0;86.3;2.2;315
BER;202306170230;0;12.3;0.0;81.2;0.7;229
BER;202306170240;0;12.5;0.0;77.3;0.7;188
BER;202306170250;0;12.0;0.0;80.8;1.1;218
BER;202306170300;0;11.7;0.0;83.3;1.1;295
BER;202306170310;0;11.8;0.0;82.5;0.0;0
BER;202306170320;0;12.1;0.0;80.8;0.0;0
